bank,review,rating,date,source,cleaned,sentiment,theme
CBE,JanaleBl,5,2025-09-17,Google Play,JanaleBl,POSITIVE,Other
CBE,nice application,5,2025-09-17,Google Play,nice application,POSITIVE,Other
CBE,WaaaaaaaW,1,2025-09-17,Google Play,WaaaaaaaW,NEGATIVE,Other
CBE,very nice,5,2025-09-16,Google Play,nice,POSITIVE,Other
CBE,Of,5,2025-09-16,Google Play,,POSITIVE,Other
CBE,it's best app to use recently and upgraded day to day for internationalization,4,2025-09-16,Google Play,good app use recently upgrade day day internationalization,POSITIVE,Other
CBE,Easy to use and not Complicated 👍,5,2025-09-15,Google Play,easy use complicated,POSITIVE,Other
CBE,apdat the app,5,2025-09-14,Google Play,apdat app,NEGATIVE,Other
CBE,good in bankin at any time & any where.,5,2025-09-13,Google Play,good bankin time,POSITIVE,Other
CBE,great,5,2025-09-13,Google Play,great,POSITIVE,Other
CBE,"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",1,2025-09-13,Google Play,useless app transfer wallet payment bank work update restart clear cache reinstall useless crash force visit branch log time big bank country fix issue junior developer solve completely unreliable big bank zero functionality,NEGATIVE,Other
CBE,it is best to me,1,2025-09-13,Google Play,good,POSITIVE,Other
CBE,hayizgi mebrahtom feshay,5,2025-09-13,Google Play,hayizgi mebrahtom feshay,NEGATIVE,Other
CBE,Excellent app,5,2025-09-12,Google Play,excellent app,POSITIVE,Other
CBE,after apdate the app doesn't work any thing else it said enable to connects,1,2025-09-12,Google Play,apdate app work thing say enable connect,NEGATIVE,Other
CBE,love,5,2025-09-12,Google Play,love,POSITIVE,Other
CBE,Hasasa bank,1,2025-09-11,Google Play,Hasasa bank,POSITIVE,Other
CBE,All ways Trusted.,5,2025-09-11,Google Play,way trust,POSITIVE,Other
CBE,best MB application in Ethiopia financial sector.,5,2025-09-11,Google Play,good mb application Ethiopia financial sector,POSITIVE,Other
CBE,I like this app,5,2025-09-11,Google Play,like app,POSITIVE,Other
CBE,am tired why I have to update every 5 day,1,2025-09-11,Google Play,tired update day,NEGATIVE,Other
CBE,usb debugig mode bicha off endidereg axrigu like awash bank,1,2025-09-10,Google Play,usb debugig mode bicha endidereg axrigu like awash bank,NEGATIVE,Other
CBE,good morning 🙏,5,2025-09-10,Google Play,good morning,POSITIVE,Other
CBE,am happy 😃,5,2025-09-09,Google Play,happy,POSITIVE,Other
CBE,wowww,5,2025-09-08,Google Play,wowww,POSITIVE,Other
CBE,KEHRU nasir AbFIXA,5,2025-09-08,Google Play,KEHRU nasir AbFIXA,POSITIVE,Other
CBE,It is well organized.,5,2025-09-08,Google Play,organized,POSITIVE,Other
CBE,Can't see the nearest Branch or ATM available,2,2025-09-08,Google Play,near Branch ATM available,POSITIVE,Other
CBE,the app does not open,1,2025-09-07,Google Play,app open,POSITIVE,Other
CBE,from Monk,3,2025-09-06,Google Play,Monk,POSITIVE,Other
CBE,"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏",5,2025-09-06,Google Play,amazing delightful Seamless Mobile Banking Application experienced feel Great proud Stakeholder Choice Bank Commercial Bank Ethiopia Pioneer lead Digital Banking Services Ethiopia star little thank,POSITIVE,Other
CBE,incredible,5,2025-09-06,Google Play,incredible,POSITIVE,Other
CBE,የዚህ አፕ ተጠቃሚ ነበርኩ ያለሁት ከሀገር ውጭ ነው እና እየተጠቀምኩበት ሳለ አብደት አድርጊ አለኝ ሳረገው ፓስወርድ እንዴ አድስ ጠየቀኝ እንዴው እኔ አለሁበት ሀገር ሆኘ መስተካከል ከቻለ ተባበሩኝ በጣም አስፈላጊዬ ነው ::,5,2025-09-06,Google Play,የዚህ አፕ ተጠቃሚ ነበርኩ ያለሁት ከሀገር ውጭ ነው እና እየተጠቀምኩበት ሳለ አብደት አድርጊ አለኝ ሳረገው ፓስወርድ እንዴ አድስ ጠየቀኝ እንዴው እኔ አለሁበት ሀገር ሆኘ መስተካከል ከቻለ ተባበሩኝ በጣም አስፈላጊዬ ነው,NEGATIVE,Other
CBE,it's the best money transfer app ever,5,2025-09-06,Google Play,good money transfer app,POSITIVE,Other
CBE,it is nice,5,2025-09-05,Google Play,nice,POSITIVE,Other
CBE,user friendly. best.,5,2025-09-05,Google Play,user friendly good,POSITIVE,Other
CBE,🙏,5,2025-09-05,Google Play,,POSITIVE,Other
CBE,አሪፍ,5,2025-09-05,Google Play,አሪፍ,NEGATIVE,Other
CBE,best app!!!,5,2025-09-05,Google Play,good app,POSITIVE,Other
CBE,"It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things. in addition to that why is that for hidding senders name or account number How can I know who tranfers to me???",4,2025-09-05,Google Play,good app user friendly possible start service app uninstalle device phone change easy set requirement office use install launch visit near branch office time silly business important thing addition hidde sender account number know tranfer,NEGATIVE,User Interface & Experience
CBE,very good app,5,2025-09-05,Google Play,good app,POSITIVE,Other
CBE,jabirabdala,5,2025-09-04,Google Play,jabirabdala,NEGATIVE,Other
CBE,unfair cost of transportations... what a shame!!!,1,2025-09-04,Google Play,unfair cost transportation shame,NEGATIVE,Other
CBE,"I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.",4,2025-09-04,Google Play,think good app use easily comment app automatically sync update balance real time review issue example transfer money receiver app sync automatically require user manually initiate update current balance,NEGATIVE,User Interface & Experience
CBE,WAW!!! I AM PROUD!!! MY STRONG BANK WORKS AT BEST EVEN IN A REMOTE LOCATION HERE IN MALABO (ECUATORIAL GUINEA). MEWOLID MUBARAK CBE!!!,5,2025-09-04,Google Play,WAW proud strong bank work well remote location MALABO ECUATORIAL GUINEA MEWOLID MUBARAK CBE,POSITIVE,User Interface & Experience
CBE,zinaa Ahmed,5,2025-09-04,Google Play,zinaa Ahmed,POSITIVE,Other
CBE,absolutely excellent,5,2025-09-04,Google Play,absolutely excellent,POSITIVE,Other
CBE,amazing app,5,2025-09-03,Google Play,amazing app,POSITIVE,Other
CBE,perfect and easy,5,2025-09-03,Google Play,perfect easy,POSITIVE,Other
CBE,fastest,5,2025-09-03,Google Play,fast,POSITIVE,Other
CBE,My account is not working,4,2025-09-03,Google Play,account work,POSITIVE,Other
CBE,The recent update is not optimized fir latest version of android,2,2025-09-02,Google Play,recent update optimize fir late version android,POSITIVE,Other
CBE,topp,5,2025-09-02,Google Play,topp,POSITIVE,Other
CBE,I appreciate it,5,2025-09-01,Google Play,appreciate,POSITIVE,Other
CBE,v.good app,5,2025-09-01,Google Play,app,POSITIVE,Other
CBE,sahib amin jamal,1,2025-08-31,Google Play,sahib amin jamal,POSITIVE,Other
CBE,installi,5,2025-08-31,Google Play,installi,NEGATIVE,Other
CBE,very good apps,5,2025-08-30,Google Play,good app,POSITIVE,Other
CBE,👍👍👍👍,1,2025-08-30,Google Play,,POSITIVE,Other
CBE,the app say it is not compatible with ur phone can u fix it it is not updating.,1,2025-08-30,Google Play,app compatible ur phone u fix update,NEGATIVE,Other
CBE,"I would like to give you some feedback on Current update, its very nice and easy to use👍 but in some button there is still not improved For example while iwant to check my recent Txn it not well sequenced and arranged or some txn may not appear ... becouse of this i see many of users of this app discomferted maily merchants and those make High txn daily. improve and miximize the txn shown to 300 up to 500. make Searchable Recent txn button! All in all the bank i Relly on! CBE my bank !",5,2025-08-29,Google Play,like feedback current update nice easy use button improve example iwant check recent Txn sequence arrange txn appear becouse user app discomferte maily merchant high txn daily improve miximize txn show searchable recent txn button bank relly CBE bank,NEGATIVE,Other
CBE,tinishu titiba,5,2025-08-29,Google Play,tinishu titiba,NEGATIVE,Other
CBE,"essy to use ,has great interface and user-friendly g",5,2025-08-29,Google Play,essy use great interface user friendly g,POSITIVE,User Interface & Experience
CBE,Yuuuuu,5,2025-08-29,Google Play,Yuuuuu,NEGATIVE,Other
CBE,I found it very much friendly,5,2025-08-29,Google Play,find friendly,POSITIVE,Other
CBE,"Very useful app, while we use CBE.",5,2025-08-28,Google Play,useful app use CBE,POSITIVE,Other
CBE,woooow,5,2025-08-28,Google Play,woooow,POSITIVE,Other
CBE,Redmi,1,2025-08-28,Google Play,redmi,POSITIVE,Other
CBE,አርፍ ነው ነገር ግን ሴብ ያረገውን አካውንት እያጠፋብን ነው,5,2025-08-28,Google Play,አርፍ ነው ነገር ግን ሴብ ያረገውን አካውንት እያጠፋብን ነው,NEGATIVE,Other
CBE,kamil aweil,5,2025-08-28,Google Play,kamil aweil,POSITIVE,Other
CBE,In your next update can you come with night mode future,5,2025-08-27,Google Play,update come night mode future,POSITIVE,Other
CBE,"Truly, super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as Telebirr super app, Thus, CBE is my top ultimate choice that I prefer over the other bank due to its beautiful power of lead as a result I could recommend CBE to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker. Thank you !",5,2025-08-27,Google Play,truly super competitive compare know app nowadays function broadly simple feature mean know Telebirr super app CBE ultimate choice prefer bank beautiful power lead result recommend CBE service provision ethical principle practice customer satisfaction existence constraint challenge face burglary froudalent hacker thank,POSITIVE,Feature Requests
CBE,mayreba app you its better if you use other banks,1,2025-08-27,Google Play,mayreba app well use bank,NEGATIVE,Other
CBE,Not Prefect Transfer To Other Bank The Mony Not Deliverd Imidetliy Take Three Or Five Days,1,2025-08-27,Google Play,Prefect transfer Bank Mony Deliverd Imidetliy day,NEGATIVE,Other
CBE,let us know before you shut down the app,4,2025-08-27,Google Play,let know shut app,NEGATIVE,Other
CBE,excited,5,2025-08-27,Google Play,excited,POSITIVE,Other
CBE,amizing,5,2025-08-26,Google Play,amize,NEGATIVE,Other
CBE,love it,5,2025-08-26,Google Play,love,POSITIVE,Other
CBE,yes it is v good,5,2025-08-26,Google Play,yes v good,POSITIVE,Other
CBE,A great update in the Mobile Banking Application. Thanks for the System and customization department,5,2025-08-26,Google Play,great update Mobile Banking Application thank System customization department,POSITIVE,Other
CBE,this app is smart.,5,2025-08-26,Google Play,app smart,POSITIVE,Other
CBE,I am happy,5,2025-08-26,Google Play,happy,POSITIVE,Other
CBE,Still I have not face critical problems sometimes delay to open,4,2025-08-26,Google Play,face critical problem delay open,NEGATIVE,Other
CBE,ጤና ከድረ,5,2025-08-25,Google Play,ጤና ከድረ,NEGATIVE,Other
CBE,The connection between bank and the app is lag relationship this must be corrected.,4,2025-08-25,Google Play,connection bank app lag relationship correct,NEGATIVE,Transaction Performance
CBE,I have forgotten mobail banking password,5,2025-08-25,Google Play,forget mobail banking password,NEGATIVE,Account Access Issues
CBE,Thank you,5,2025-08-25,Google Play,thank,POSITIVE,Other
CBE,muktaar Abraahim,5,2025-08-25,Google Play,muktaar Abraahim,NEGATIVE,Other
CBE,🤞Good One,5,2025-08-24,Google Play,Good,POSITIVE,Other
CBE,why does it say change pin to 6 digits is that right?,4,2025-08-24,Google Play,change pin digit right,POSITIVE,Other
CBE,One of the worst mobile banking apps in Ethiopia. You can't access your txn record for more than 2 weeks.,1,2025-08-24,Google Play,bad mobile banking app Ethiopia access txn record week,NEGATIVE,Account Access Issues
CBE,i like it and aprshat.,4,2025-08-23,Google Play,like aprshat,POSITIVE,Other
CBE,"The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.",4,2025-08-23,Google Play,app issue update recently able send fund telebirr wallet need place save contact usually send money update loose important account,NEGATIVE,Other
CBE,best app and easy to use,5,2025-08-23,Google Play,good app easy use,POSITIVE,Other
CBE,doesn't work unless with data doesn't refresh fast other wise functions ok but after the update transferring to telebirr is not working,2,2025-08-23,Google Play,work datum refresh fast wise function ok update transfer telebirr work,POSITIVE,Other
CBE,List of transactions can't load over months and years..,1,2025-08-23,Google Play,list transaction load month year,NEGATIVE,Other
CBE,transferring money to telebirr is not working,1,2025-08-23,Google Play,transfer money telebirr work,NEGATIVE,Other
CBE,I don't Like this app and there service fee is highl,5,2025-08-23,Google Play,like app service fee highl,NEGATIVE,Other
CBE,አዲሱ Update ጥሩ አይደለም. Update ካደረግኩት በኋላ ከዚህ በፊት ስላላክባቸው የነበሩትን Save አድርጎ ይዞት የነበረውን ሁሉንም የሰዎች አካውንቶች አጥፍቶብኛል.,2,2025-08-23,Google Play,አዲሱ update ጥሩ አይደለም update ካደረግኩት በኋላ ከዚህ በፊት ስላላክባቸው የነበሩትን save አድርጎ ይዞት የነበረውን ሁሉንም የሰዎች አካውንቶች አጥፍቶብኛል,NEGATIVE,Other
